"No.","Time","Source","Destination","Protocol","Length","Info"
"8436","113.235714","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=23232 Ack=48444 Win=2660 Len=0"
"8438","113.252053","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=23232 Ack=48537 Win=2660 Len=0"
"8443","113.298136","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","168","Application Data"
"8448","113.314544","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","168","Application Data"
"8454","113.378479","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=23420 Ack=48630 Win=2660 Len=0"
"8456","113.389665","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","169","Application Data"
"8459","113.402371","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"8465","113.485058","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=23612 Ack=48911 Win=2660 Len=0"
"8563","114.665097","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","168","Application Data"
"8569","114.711222","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","168","Application Data"
"8576","114.783448","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=23800 Ack=49004 Win=2660 Len=0"
"8577","114.788174","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  49571 [ACK] Seq=23800 Ack=49097 Win=2660 Len=0"
