"No.","Time","Source","Destination","Protocol","Length","Info"
"1141","62.008143","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","86","443  >  64032 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"1142","62.008175","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","64032  >  443 [ACK] Seq=1 Ack=1 Win=262912 Len=0"
"1143","62.008610","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.3","591","Client Hello"
"1144","62.036626","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  64030 [ACK] Seq=213 Ack=1173 Win=67840 Len=0"
"1145","62.036626","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  64030 [ACK] Seq=213 Ack=2271 Win=69632 Len=0"
"1146","62.036626","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.3","245","Application Data"
"1147","62.037331","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.3","148","Application Data"
"1148","62.037331","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.3","131","Application Data"
"1149","62.037364","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","64030  >  443 [ACK] Seq=3247 Ack=515 Win=262400 Len=0"
"1150","62.037565","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.3","105","Application Data"
"1151","62.041157","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=22892 Ack=17016 Win=1305 Len=0"
"1152","62.061198","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.3","562","Application Data"
"1153","62.062118","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.3","276","Application Data"
"1154","62.062141","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","64030  >  443 [ACK] Seq=3278 Ack=1205 Win=261632 Len=0"
"1155","62.065701","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=22892 Ack=17114 Win=1305 Len=0"
"1156","62.065701","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP Dup ACK 1155#1] 443  >  63153 [ACK] Seq=22892 Ack=17114 Win=1305 Len=0"
"1159","62.087273","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  64032 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"1160","62.087273","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.3","1466","Server Hello, Change Cipher Spec, Application Data"
"1161","62.087273","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.3","1083","Application Data"
"1162","62.087311","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","64032  >  443 [ACK] Seq=518 Ack=2402 Win=262912 Len=0"
"1163","62.088026","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.3","138","Change Cipher Spec, Application Data"
"1165","62.136598","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"1167","62.151190","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"1168","62.152717","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  64030 [ACK] Seq=1205 Ack=3278 Win=71680 Len=0"
"1169","62.164412","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.3","245","Application Data"
"1170","62.164412","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.3","148","Application Data"
"1171","62.164439","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","64032  >  443 [ACK] Seq=582 Ack=2647 Win=262656 Len=0"
"1172","62.201369","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","[TCP Previous segment not captured] 63153  >  443 [ACK] Seq=20026 Ack=23086 Win=1026 Len=0"
"1173","62.228153","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  63153 [ACK] Seq=23086 Ack=19898 Win=1326 Len=0"
"1174","62.228153","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=23086 Ack=20026 Win=1326 Len=0"
"1175","62.386913","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","188","Application Data"
"1176","62.432433","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","63153  >  443 [ACK] Seq=20026 Ack=23200 Win=1026 Len=0"
"1177","62.479277","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1178","62.479354","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1179","62.558834","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=23200 Ack=20122 Win=1326 Len=0"
"1180","62.558834","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=23200 Ack=20218 Win=1326 Len=0"
"1182","62.773535","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","172","Application Data"
"1183","62.777916","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1184","62.817358","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","174","Application Data"
"1185","62.821434","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","172","Application Data"
"1186","62.857482","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=23398 Ack=20314 Win=1326 Len=0"
"1187","62.900414","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=23398 Ack=20412 Win=1326 Len=0"
"1188","63.039970","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","86","[TCP Retransmission] 443  >  64031 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"1190","63.312709","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"1191","63.335849","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  63153 [ACK] Seq=23495 Ack=23196 Win=1348 Len=0"
"1192","63.335849","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=23495 Ack=23324 Win=1348 Len=0"
"1193","63.354059","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","[TCP Previous segment not captured] 63153  >  443 [ACK] Seq=23324 Ack=23495 Win=1025 Len=0"
"1194","63.488189","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","188","[TCP ACKed unseen segment] , Application Data"
"1196","63.601266","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  63153 [ACK] Seq=23609 Ack=24716 Win=1359 Len=0"
"1197","63.601988","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=23609 Ack=26108 Win=1370 Len=0"
"1198","63.601988","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=23609 Ack=26236 Win=1370 Len=0"
"1199","63.755009","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","188","Application Data"
"1200","63.755009","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","172","Application Data"
"1201","63.755036","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","[TCP Previous segment not captured] 63153  >  443 [ACK] Seq=26236 Ack=23821 Win=1024 Len=0"
"1202","63.768245","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1203","63.768367","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1204","63.778115","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","174","[TCP ACKed unseen segment] , Application Data"
"1205","63.826599","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","172","Application Data"
"1206","63.847311","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=23921 Ack=26332 Win=1370 Len=0"
"1207","63.847311","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=23921 Ack=26428 Win=1370 Len=0"
"1208","63.905512","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=23921 Ack=26526 Win=1370 Len=0"
"1209","64.014278","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","172","Application Data"
"1210","64.016762","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1211","64.045768","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","174","Application Data"
"1212","64.051992","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","172","Application Data"
"1213","64.095186","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=24119 Ack=26622 Win=1370 Len=0"
"1214","64.130421","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=24119 Ack=26720 Win=1370 Len=0"
"1215","64.382052","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"1216","64.387048","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1217","64.404541","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"1218","64.404584","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","63153  >  443 [ACK] Seq=26816 Ack=24313 Win=1027 Len=0"
"1219","64.465811","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=24313 Ack=26816 Win=1370 Len=0"
"1221","64.555132","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  63153 [ACK] Seq=24313 Ack=28208 Win=1381 Len=0"
"1222","64.555132","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=24313 Ack=29600 Win=1392 Len=0"
"1223","64.557376","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=24313 Ack=29728 Win=1392 Len=0"
"1224","64.709759","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","188","Application Data"
"1225","64.725637","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","[TCP Previous segment not captured] , Application Data"
"1226","64.810064","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  63153 [ACK] Seq=24427 Ack=29824 Win=1392 Len=0"
"1228","64.959726","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  63153 [ACK] Seq=24427 Ack=31216 Win=1403 Len=0"
"1229","64.959726","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=24427 Ack=32608 Win=1413 Len=0"
"1230","64.959726","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=24427 Ack=32736 Win=1413 Len=0"
"1231","64.975130","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","172","Application Data"
"1232","65.000449","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","174","Application Data"
"1233","65.000511","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","[TCP Previous segment not captured] 63153  >  443 [ACK] Seq=32736 Ack=24625 Win=1026 Len=0"
"1236","65.080515","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","86","[TCP Retransmission] 443  >  64031 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"1237","65.088256","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","188","[TCP ACKed unseen segment] , Application Data"
"1240","65.103003","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1241","65.103058","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","172","Application Data"
"1244","65.183617","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=24739 Ack=32930 Win=1413 Len=0"
"1252","65.351320","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","172","Application Data"
"1253","65.354949","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1254","65.365843","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","174","Application Data"
"1255","65.374087","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","172","Application Data"
"1256","65.455139","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=24937 Ack=33124 Win=1413 Len=0"
"1257","65.572959","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"1258","65.574753","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1259","65.607455","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"1260","65.609296","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1266","65.688224","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=25131 Ack=33316 Win=1413 Len=0"
"1271","66.589749","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  63153 [ACK] Seq=25131 Ack=36100 Win=1435 Len=0"
"1272","66.638985","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=25131 Ack=36228 Win=1435 Len=0"
"1273","66.750601","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","188","Application Data"
"1275","66.869061","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=25245 Ack=37620 Win=1446 Len=0"
"1276","66.870568","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=25245 Ack=39012 Win=1457 Len=0"
"1277","66.870568","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=25245 Ack=39140 Win=1457 Len=0"
"1278","66.999742","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","188","Application Data"
"1279","67.042707","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","[TCP Previous segment not captured] 63153  >  443 [ACK] Seq=39140 Ack=25359 Win=1023 Len=0"
"1280","67.057722","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","172","[TCP ACKed unseen segment] , Application Data"
"1281","67.066725","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1282","67.072186","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","174","Application Data"
"1283","67.085683","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","172","Application Data"
"1284","67.153668","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=25557 Ack=39236 Win=1457 Len=0"
"1285","67.167492","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=25557 Ack=39334 Win=1457 Len=0"
"1286","67.259032","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","172","Application Data"
"1287","67.261118","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1288","67.339824","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=25655 Ack=39430 Win=1457 Len=0"
"1289","67.761851","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"1291","67.795255","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"1292","67.837885","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","[TCP Previous segment not captured] 63153  >  443 [ACK] Seq=42342 Ack=25849 Win=1027 Len=0"
"1293","67.867476","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  63153 [ACK] Seq=25849 Ack=40822 Win=1468 Len=0"
"1294","67.868235","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=25849 Ack=42342 Win=1480 Len=0"
"1295","68.010680","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","188","Application Data"
"1296","68.023887","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1297","68.023954","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1300","68.104449","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=25963 Ack=42438 Win=1480 Len=0"
"1301","68.105229","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=25963 Ack=42534 Win=1480 Len=0"
"1302","68.311313","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","172","Application Data"
"1303","68.311313","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","198","Application Data"
"1304","68.311350","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","63153  >  443 [ACK] Seq=42534 Ack=26185 Win=1025 Len=0"
"1306","68.371377","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","198","Application Data"
"1307","68.415453","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TCP","74","[TCP Previous segment not captured] 63153  >  443 [ACK] Seq=45446 Ack=26309 Win=1025 Len=0"
"1308","68.431835","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","[TCP ACKed unseen segment] 443  >  63153 [ACK] Seq=26309 Ack=45318 Win=1501 Len=0"
"1309","68.431835","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=26309 Ack=45446 Win=1501 Len=0"
"1312","68.593066","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","188","Application Data"
"1313","68.609640","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1314","68.609698","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","172","Application Data"
"1315","68.609718","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","172","Application Data"
"1317","68.691392","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=26423 Ack=45542 Win=1501 Len=0"
"1318","68.691392","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=26423 Ack=45640 Win=1501 Len=0"
"1319","68.691392","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TCP","74","443  >  63153 [ACK] Seq=26423 Ack=45738 Win=1501 Len=0"
"1321","68.846239","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","172","Application Data"
"1322","68.848182","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1323","68.854606","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","171","Application Data"
"1324","68.860654","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","170","Application Data"
"1325","68.879210","2a03:2880:f258:c8:face:b00c:0:167","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","TLSv1.2","174","Application Data"
"1326","68.883618","2a00:a041:3b1d:ce00:a1e5:af73:6ded:393e","2a03:2880:f258:c8:face:b00c:0:167","TLSv1.2","172","Application Data"
