"No.","Time","Source","Destination","Protocol","Length","Info"
"832","29.418561","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=41384 Ack=1416 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"833","29.418700","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=42784 Ack=1416 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"834","29.418736","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=1416 Ack=44184 Win=131584 Len=0"
"835","29.419209","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=44184 Ack=1416 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"836","29.419209","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","338","Application Data"
"837","29.419257","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=1416 Ack=45848 Win=131584 Len=0"
"838","29.465389","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","275","Application Data"
"839","29.469456","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=45848 Ack=1617 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"840","29.469456","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=47248 Ack=1617 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"841","29.469456","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=48648 Ack=1617 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"842","29.469456","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=50048 Ack=1617 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"843","29.469456","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","753","Application Data"
"844","29.469512","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=1617 Ack=52127 Win=131584 Len=0"
"845","29.509604","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","262","Application Data"
"846","29.512819","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=52127 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"847","29.512819","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=53527 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"848","29.512865","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=1805 Ack=54927 Win=131584 Len=0"
"849","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=54927 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"850","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=56327 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"851","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=57727 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"852","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=59127 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"853","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=60527 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"854","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=61927 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"855","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=63327 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"856","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=64727 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"857","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=66127 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"858","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","1087","Application Data"
"859","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=68540 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"860","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=69940 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"861","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=71340 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"862","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=72740 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"863","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=74140 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"864","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=75540 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"865","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=76940 Ack=1805 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"866","29.518977","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","299","Application Data"
"867","29.519195","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=1805 Ack=78565 Win=131584 Len=0"
"868","29.615308","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","266","Application Data"
"869","29.623874","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=78565 Ack=1997 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"870","29.623874","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","495","Application Data"
"871","29.623953","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=1997 Ack=80386 Win=131584 Len=0"
"872","29.658580","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","255","Application Data"
"873","29.661805","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=80386 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"874","29.662155","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=81786 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"875","29.662199","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=2178 Ack=83186 Win=131584 Len=0"
"876","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=83186 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"877","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=84586 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"878","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=85986 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"879","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=87386 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"880","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=88786 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"881","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=90186 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"882","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=91586 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"883","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=92986 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"884","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=94386 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"885","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","1087","Application Data"
"886","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=96799 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"887","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=98199 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"888","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=99599 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"889","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=100999 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"890","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=102399 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"891","29.664487","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=103799 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"892","29.664581","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=2178 Ack=105199 Win=131584 Len=0"
"893","29.665597","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=105199 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"894","29.665597","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=106599 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"895","29.665597","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=107999 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"896","29.665597","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=109399 Ack=2178 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"897","29.665597","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","467","Application Data"
"898","29.665630","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=2178 Ack=111192 Win=131584 Len=0"
"899","29.750517","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","246","Application Data"
"900","29.755160","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=111192 Ack=2350 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"901","29.755160","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=112592 Ack=2350 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"902","29.755261","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=2350 Ack=113992 Win=131584 Len=0"
"903","29.757722","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=113992 Ack=2350 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"904","29.757722","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=115392 Ack=2350 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"905","29.757722","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","393","Application Data"
"906","29.757816","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=2350 Ack=117111 Win=131584 Len=0"
"907","29.838104","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","249","Application Data"
"908","29.846930","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=117111 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"909","29.846930","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=118511 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"910","29.846930","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=119911 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"911","29.846930","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=121311 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"912","29.846930","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=122711 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"913","29.846930","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=124111 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"914","29.846930","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=125511 Ack=2525 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"915","29.846930","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","331","Application Data"
"916","29.846998","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=2525 Ack=127168 Win=131584 Len=0"
"917","29.851103","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","254","Application Data"
"918","29.853614","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=127168 Ack=2705 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"919","29.853709","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=128568 Ack=2705 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"920","29.853720","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=2705 Ack=129968 Win=131584 Len=0"
"921","29.854626","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=129968 Ack=2705 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"922","29.854626","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=131368 Ack=2705 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"923","29.854626","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=132768 Ack=2705 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"924","29.854626","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","479","Application Data"
"925","29.854681","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=2705 Ack=134573 Win=131584 Len=0"
"930","29.900704","192.168.1.174","82.102.180.155","TCP","66","59824  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"931","29.904494","82.102.180.155","192.168.1.174","TCP","66","443  >  59824 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1452 SACK_PERM WS=128"
"932","29.904561","192.168.1.174","82.102.180.155","TCP","54","59824  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"933","29.905040","192.168.1.174","82.102.180.155","TLSv1.2","258","Client Hello"
"934","29.910282","82.102.180.155","192.168.1.174","TCP","60","443  >  59824 [ACK] Seq=1 Ack=205 Win=64128 Len=0"
"935","29.968560","82.102.180.155","192.168.1.174","TLSv1.2","1506","Server Hello"
"936","29.968560","82.102.180.155","192.168.1.174","TCP","1506","443  >  59824 [PSH, ACK] Seq=1453 Ack=205 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"937","29.968560","82.102.180.155","192.168.1.174","TLSv1.2","891","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"938","29.968701","192.168.1.174","82.102.180.155","TCP","54","59824  >  443 [ACK] Seq=205 Ack=3742 Win=66560 Len=0"
"939","29.973494","192.168.1.174","82.102.180.155","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"940","29.977000","82.102.180.155","192.168.1.174","TCP","60","443  >  59824 [ACK] Seq=3742 Ack=331 Win=64128 Len=0"
"941","29.977668","82.102.180.155","192.168.1.174","TLSv1.2","312","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"942","29.978944","192.168.1.174","82.102.180.155","TLSv1.2","222","Application Data"
"943","29.982196","82.102.180.155","192.168.1.174","TCP","60","443  >  59824 [ACK] Seq=4000 Ack=499 Win=64128 Len=0"
"944","29.984112","82.102.180.155","192.168.1.174","TCP","1506","443  >  59824 [ACK] Seq=4000 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"945","29.984112","82.102.180.155","192.168.1.174","TCP","1506","443  >  59824 [ACK] Seq=5452 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"946","29.984138","192.168.1.174","82.102.180.155","TCP","54","59824  >  443 [ACK] Seq=499 Ack=6904 Win=66560 Len=0"
"947","29.984581","82.102.180.155","192.168.1.174","TCP","1506","443  >  59824 [ACK] Seq=6904 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"948","29.984581","82.102.180.155","192.168.1.174","TCP","1506","443  >  59824 [ACK] Seq=8356 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"949","29.984603","192.168.1.174","82.102.180.155","TCP","54","59824  >  443 [ACK] Seq=499 Ack=9808 Win=66560 Len=0"
"950","29.985469","82.102.180.155","192.168.1.174","TCP","1506","443  >  59824 [ACK] Seq=9808 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"951","29.985469","82.102.180.155","192.168.1.174","TCP","1506","443  >  59824 [ACK] Seq=11260 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"952","29.985469","82.102.180.155","192.168.1.174","TCP","1506","443  >  59824 [ACK] Seq=12712 Ack=499 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"953","29.985469","82.102.180.155","192.168.1.174","TLSv1.2","60","Application Data"
"954","29.985500","192.168.1.174","82.102.180.155","TCP","54","59824  >  443 [ACK] Seq=499 Ack=14167 Win=66560 Len=0"
"955","30.013944","192.168.1.174","82.102.180.155","TLSv1.2","221","Application Data"
"956","30.016881","82.102.180.155","192.168.1.174","TCP","60","443  >  59824 [ACK] Seq=14167 Ack=666 Win=64128 Len=0"
"957","30.018469","82.102.180.155","192.168.1.174","TCP","1506","443  >  59824 [ACK] Seq=14167 Ack=666 Win=64128 Len=1452 [TCP segment of a reassembled PDU]"
"958","30.019552","82.102.180.155","192.168.1.174","TLSv1.2","1264","Application Data"
"959","30.019614","192.168.1.174","82.102.180.155","TCP","54","59824  >  443 [ACK] Seq=666 Ack=16829 Win=66560 Len=0"
"960","30.058175","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","257","Application Data"
"961","30.062737","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=134573 Ack=2888 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"962","30.062737","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=135973 Ack=2888 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"963","30.062737","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=137373 Ack=2888 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"964","30.062737","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TLSv1.2","174","Application Data"
"965","30.062833","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TCP","74","59823  >  443 [ACK] Seq=2888 Ack=138873 Win=131584 Len=0"
"967","30.137734","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","2001:40a8:4400:4::d4c7:ca6a","TLSv1.2","258","Application Data"
"968","30.143157","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=138873 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"969","30.143157","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=140273 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"970","30.143157","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=141673 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
"971","30.143157","2001:40a8:4400:4::d4c7:ca6a","2a0d:6fc2:5560:c200:2108:9467:c6c8:5a90","TCP","1474","443  >  59823 [ACK] Seq=143073 Ack=3072 Win=64128 Len=1400 [TCP segment of a reassembled PDU]"
